,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year,building_address,location,latitude,longitude
12662,985000,2001-06-06, Ejerlejlighed ,17589,2,56,1902,Gammel Kalkbrænderi Vej 30 København Ø,"30, Gammel Kalkbrænderi Vej, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.704102,12.586423
12663,2452448,2001-06-06, Villa ,15822,6,155,1936,Højdevangs Allé 21 København S,"21, Højdevangs Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.652197,12.607553
12664,2989800,2001-06-08, Rækkehus ,17587,7,170,1932,Goldschmidtsvej 19 Frederiksberg,"Goldschmidtsvej, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6751137,12.5012574
12665,1398000,2001-06-08, Villa ,12709,4,110,1932,Røde Mellemvej 32 København S,"32, Røde Mellemvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.650734,12.592008
12666,2185000,2001-06-08, Villa ,15280,8,143,1927,Tønnesvej 50 København S,"50, Tønnesvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.642324,12.620306
12667,1850600,2001-06-11, Villa ,12941,4,143,1929,Fordresgårdvej 36 København NV,,,
12668,1696917,2001-06-11, Rækkehus ,2926,19,580,1867,Sankt Annæ Plads 17 København K,"17, Sankt Annæ Plads, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1250, Danmark",55.681569,12.592303
12669,2866960,2001-06-12, Villa ,13985,6,205,1922,Ulrik Birchs Allé 35 København S,"35, Ulrik Birchs Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.652878,12.605615
12670,2963423,2001-06-12, Rækkehus ,22972,5,129,1876,J.A. Schwartz Gade 31 København Ø,"31, J.A. Schwartz Gade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.69334300000001,12.576037
12671,2100000,2001-06-12, Villa ,21000,3,100,1935,Højmosevej 16 København NV,,,
12672,1949260,2001-06-12, Villa ,12183,6,160,1968,Belfastvej 14 København S,"14, Belfastvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.63957900000001,12.606322
12673,1295000,2001-06-13, Ejerlejlighed ,16392,3,79,1956,Rådmand Steins Alle 19 Frederiksberg,"Rådmand Steins Alle, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6729161,12.4959189
12674,1392512,1999-07-26, Ejerlejlighed ,13787,3,101,1956,Rådmand Steins Alle 19 Frederiksberg,"Rådmand Steins Alle, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6729161,12.4959189
12675,2163289,2001-06-13, Villa ,18976,4,114,1947,Rødkløvervej 14 København NV,,,
12676,450000,2001-06-15, Villa ,4500,5,100,1950,Spontinisvej 16 København SV,,,
12677,2700000,2001-06-15, Rækkehus ,15341,7,176,1927,Duevej 13 Frederiksberg,"13, Duevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68888000000001,12.526192
12678,1476612,2001-06-17, Ejerlejlighed ,19688,3,75,1799,Studiestræde 12 København K,"Born 12/ Jailhouse CPH, 12, Studiestræde, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1455, Danmark",55.6788802,12.570034199999998
12679,3200000,2001-06-18, Ejerlejlighed ,11852,8,270,1890,Frederiksberg Alle 12 Frederiksberg C,"12, Frederiksberg Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1820, Danmark",55.673304,12.548226
12680,3410000,2000-08-31, Ejerlejlighed ,12630,7,270,1890,Frederiksberg Alle 12 Frederiksberg C,"12, Frederiksberg Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1820, Danmark",55.673304,12.548226
12681,3425076,1999-02-28, Ejerlejlighed ,12685,8,270,1890,Frederiksberg Alle 12 Frederiksberg C,"12, Frederiksberg Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1820, Danmark",55.673304,12.548226
12682,1158820,2003-03-21, Ejerlejlighed ,19314,2,60,1926,Otto Mallings Gade 10 København Ø,"10, Otto Mallings Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71236500000001,12.567677
12683,496000,2003-03-21, Villa ,3543,5,140,1934,Mosesvinget 14 København NV,,,
12684,3800000,2003-03-21, Villa ,17273,8,220,1927,Moltkesvej 20 Frederiksberg,"20, Moltkesvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.686911,12.510525
12685,1600000,2003-03-24, Rækkehus ,19512,3,82,1938,Enemærket 2 København NV,,,
12686,1475000,2003-03-24, Villa ,21071,3,70,1928,Volosvej 19 København S,"19, Volosvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.648391,12.6208
12687,2075000,2003-03-25, Villa ,15370,6,135,1983,Stenrosevej 7 København S,"7, Stenrosevej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.640128,12.609544
12688,2300000,2003-03-28, Villa ,16912,4,136,1984,Engsvinget 23 København NV,,,
12689,2375000,2003-03-29, Ejerlejlighed ,17336,5,137,1893,Odensegade 17 København Ø,"17, Odensegade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.700138,12.58038
12690,4500000,2003-03-30, Villa ,19068,10,236,1932,Grøndalsvej 60 Frederiksberg,"60, Grøndalsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.687783,12.506942
12691,1975000,2003-03-30, Rækkehus ,15551,6,127,1950,Skovstjernevej 10 København NV,,,
12692,972591,2003-03-30, Ejerlejlighed ,19849,2,49,1897,Nordre Fasanvej 118 Frederiksberg,"118, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68916899999999,12.529014
12693,1125000,2003-04-01, Ejerlejlighed ,13554,2,83,1968,Victor Bendix Gade 20 København Ø,"20, Victor Bendix Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712159,12.566495
12694,880744,1998-11-29, Ejerlejlighed ,10611,3,83,1968,Victor Bendix Gade 20 København Ø,"20, Victor Bendix Gade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712159,12.566495
12695,2400000,2003-04-01, Villa ,14545,4,165,1935,Wibrandtsvej 75 København S,"75, Wibrandtsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64804399999999,12.630553
12696,2200000,2003-04-03, Villa ,22449,3,98,1926,Japanvej 30 København S,"30, Japanvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.651889,12.63088
12697,1250000,2003-04-03, Villa ,15625,3,80,1950,Azaleagangen 34 København S,"34, Azaleagangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.646897,12.595674
12698,1689208,2003-04-03, Villa ,12330,4,137,1929,Harespringet 12 København NV,,,
12699,1350000,2007-05-14, Ejerlejlighed ,25962,2,52,1886,Nordre Fasanvej 95A Frederiksberg,"95A, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688798,12.527808
12700,465000,1999-01-27, Ejerlejlighed ,8942,2,52,1886,Nordre Fasanvej 95A Frederiksberg,"95A, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688798,12.527808
12701,825000,2005-07-10, Ejerlejlighed ,15865,2,52,1886,Nordre Fasanvej 95A Frederiksberg,"95A, Nordre Fasanvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.688798,12.527808
12702,5995000,2007-05-15, Rækkehus ,46473,7,129,1876,J.A. Schwartz Gade 9 København Ø,"9, J.A. Schwartz Gade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.693022,12.576868
12703,3300000,2007-05-15, Villa ,19075,5,173,2016,Nebraskavej 18 København S,"18, Nebraskavej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634196,12.589436
12704,3575000,2007-05-15, Ejerlejlighed ,30819,4,116,1884,Gammel Kongevej 146 Frederiksberg C,"146, Gammel Kongevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1850, Danmark",55.677231000000006,12.538517
12705,3095000,2005-02-22, Ejerlejlighed ,26229,4,118,1884,Gammel Kongevej 146 Frederiksberg C,"146, Gammel Kongevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1850, Danmark",55.677231000000006,12.538517
12706,6150000,2007-05-15, Villa ,36826,7,167,1934,Hoffmeyersvej 24 Frederiksberg,"Hoffmeyersvej, Frederiksberg Kommune, Region Hovedstaden, 2500, Danmark",55.6753502,12.503491
12707,6250000,2007-05-16, Villa ,36337,7,172,1934,Wibrandtsvej 51A København S,"51A, Wibrandtsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.647291,12.62579
12708,6195000,2007-05-16, Ejerlejlighed ,43322,5,143,2007,Sylows Alle 19 Frederiksberg,"19, Sylows Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680149,12.530771
12709,3100000,2007-05-17, Ejerlejlighed ,28972,4,107,1969,Vagtelvej 29 Frederiksberg,"29, Vagtelvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.692196,12.52102
12710,1424000,1999-10-18, Ejerlejlighed ,13308,4,107,1969,Vagtelvej 29 Frederiksberg,"29, Vagtelvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.692196,12.52102
12711,1217500,2007-05-18, Ejerlejlighed ,23873,2,51,1937,Frimestervej 10 København NV,,,
12712,960000,2004-02-15, Ejerlejlighed ,18824,2,51,1937,Frimestervej 10 København NV,,,
12713,860000,2004-01-30, Ejerlejlighed ,16863,2,51,1937,Frimestervej 10 København NV,,,
12714,4900000,2007-05-18, Ejerlejlighed ,32667,5,150,1906,Niels Ebbesens Vej 25 Frederiksberg C,"25, Niels Ebbesens Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1911, Danmark",55.67836,12.549143
12715,1825000,2007-05-18, Ejerlejlighed ,30417,2,60,1900,Fiskedamsgade 13 København Ø,"13, Fiskedamsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.699468,12.587602
12716,2495000,2007-07-04, Ejerlejlighed ,34178,3,73,1900,Fiskedamsgade 13 København Ø,"13, Fiskedamsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.699468,12.587602
12717,1075000,2004-05-01, Ejerlejlighed ,17917,2,60,1900,Fiskedamsgade 13 København Ø,"13, Fiskedamsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.699468,12.587602
12718,2850000,2007-05-19, Ejerlejlighed ,30645,4,93,1936,Normasvej 31 Frederiksberg,"31, Normasvej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.670379,12.511711
12719,5500000,2007-05-20, Villa ,27638,9,199,1920,Tyge Krabbes Vej 12B København S,"12B, Tyge Krabbes Vej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.654437,12.604349
12720,6200000,2007-05-21, Rækkehus ,44286,6,140,1892,Kuhlausgade 46 København Ø,"46, Kuhlausgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71499300000001,12.574914
12721,840400,2007-05-22, Villa ,4266,7,197,2008,Vestermarksvej 33 København S,"33, Vestermarksvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.643239,12.592998
12722,8400000,2007-05-22, Ejerlejlighed ,38710,5,217,1808,Dronningens Tværgade 58 København K,"58, Dronningens Tværgade, Frederiksstaden, København, Københavns Kommune, Region Hovedstaden, 1302, Danmark",55.684835,12.583107
12723,2800000,2007-05-22, Ejerlejlighed ,32184,3,87,1890,Jakob Dannefærds Vej 9 Frederiksberg C,"9, Jakob Dannefærds Vej, Kødbyen, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 1973, Danmark",55.68333000000001,12.553914
12724,2651000,2005-06-23, Ejerlejlighed ,30471,4,87,1890,Jakob Dannefærds Vej 9 Frederiksberg C,"9, Jakob Dannefærds Vej, Kødbyen, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 1973, Danmark",55.68333000000001,12.553914
12725,2000600,2007-05-24, Ejerlejlighed ,26324,2,76,2009,Robert Jacobsens Vej 81 København S,"81, Robert Jacobsens Vej, Sluseholmen, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.61725300000001,12.572924
12726,1280000,2007-05-24, Ejerlejlighed ,26667,2,48,1897,Ragnagade 24 København Ø,"24, Ragnagade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.708868,12.55952
12727,1475000,2005-10-02, Ejerlejlighed ,30729,2,48,1897,Ragnagade 24 København Ø,"24, Ragnagade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.708868,12.55952
12728,2300000,2007-05-24, Ejerlejlighed ,29870,3,77,1907,Asger Rygs Gade 6 København V,"6, Asger Rygs Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1727, Danmark",55.665287,12.551328
12729,1700000,2007-05-24, Ejerlejlighed ,36170,2,47,1892,Birkegade 15 København N,"15, Birkegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.690497,12.558023
12730,3600000,2007-05-25, Villa ,21951,6,164,1931,Engsvinget 18 København NV,,,
12731,2500000,2007-05-28, Ejerlejlighed ,30864,3,81,1895,Nordre Frihavnsgade 61 København Ø,"61, Nordre Frihavnsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.702978,12.584565
12732,2395000,2007-05-03, Ejerlejlighed ,30705,4,78,1895,Nordre Frihavnsgade 61 København Ø,"61, Nordre Frihavnsgade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.702978,12.584565
12733,2995000,2007-05-29, Ejerlejlighed ,25598,4,117,1927,Lyngbyvej 72 København Ø,"72, Lyngbyvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.712099,12.560252
12734,4450000,2007-07-09, Villa ,39732,5,112,1936,Ravneholmsvej 3 København NV,,,
12735,6500000,2007-07-09, Rækkehus ,36517,5,178,1960,Kildevænget 23 København Ø,"23, Kildevænget, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.719829,12.578832
12736,2975000,2007-07-10, Ejerlejlighed ,31649,3,94,2005,Øresundsvej 144A København S,"144A, Øresundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.660476,12.628013
12737,1835288,2005-06-03, Ejerlejlighed ,21849,2,84,2005,Øresundsvej 144A København S,"144A, Øresundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.660476,12.628013
12738,2185000,2005-06-06, Ejerlejlighed ,23245,3,94,2005,Øresundsvej 144A København S,"144A, Øresundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.660476,12.628013
12739,2100000,2007-07-10, Ejerlejlighed ,26250,4,80,1901,Uffesgade 8 København N,"8, Uffesgade, Dagmargade Mimersgade Jagtvej Bragesgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.695288,12.548277
12740,1620000,2007-07-11, Ejerlejlighed ,30566,2,53,1939,Lemnosvej 15 København S,"15, Lemnosvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.653137,12.622234
12741,3000000,2007-07-13, Ejerlejlighed ,23622,5,127,1902,Dronning Olgas Vej 57A Frederiksberg,"57A, Dronning Olgas Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.689525,12.532521
12742,3050000,2007-07-13, Villa ,23643,5,129,1928,Horsebakken 25 København NV,,,
12743,1700000,2007-07-14, Ejerlejlighed ,25000,2,68,1941,Gammel Kongevej 70 Frederiksberg C,"Gammel Kongevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1850, Danmark",55.6770056,12.5389573
12744,287500,2007-07-14, Villa ,7188,2,40,1997,Hedegaardsvej 119 København S,"119, Hedegaardsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.64708100000001,12.637733
12745,2250000,2007-07-15, Villa ,23684,4,95,2015,Kongelundsvej 88F København S,"88F, Kongelundsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.636444,12.586878
12746,1850000,2007-07-15, Ejerlejlighed ,28462,3,65,1904,Ungarnsgade 5 København S,"5, Ungarnsgade, Margretheholm, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.66576800000001,12.612448
12747,577181,2007-07-16, Villa ,5063,3,114,1931,Greisvej 92 København S,"92, Greisvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.646673,12.628723
12748,675000,2007-07-16, Ejerlejlighed ,18750,1,36,1902,Lyneborggade 6 København S,"6, Lyneborggade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.665209,12.609324
12749,3150000,2007-07-16, Villa ,25820,5,122,1942,Kansasvej 6A København S,"6A, Kansasvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.635792,12.590899
12750,2795000,2007-07-16, Ejerlejlighed ,28814,3,97,1914,Sankt Thomas Alle 10 Frederiksberg C,"10, Sankt Thomas Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1824, Danmark",55.674442000000006,12.547492
12751,4700000,2007-07-17, Ejerlejlighed ,31973,5,147,1883,Henrik Ibsens Vej 2 Frederiksberg C,"2, Henrik Ibsens Vej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1813, Danmark",55.673748,12.538989
12752,2560000,2007-07-17, Ejerlejlighed ,27527,4,93,1898,Sønder Boulevard 58 København V,"58, Sønder Boulevard, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1720, Danmark",55.666334,12.551351
12753,2000000,2004-05-02, Ejerlejlighed ,21505,4,93,1898,Sønder Boulevard 58 København V,"58, Sønder Boulevard, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1720, Danmark",55.666334,12.551351
12754,1888907,2007-07-18, Rækkehus ,11243,6,168,1899,Kongedybs Allé 20 København S,"20, Kongedybs Allé, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.659641,12.615765
12755,617195,2007-07-18, Ejerlejlighed ,4409,4,140,1908,Tagensvej 100 København N,"100, Tagensvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.70333299999999,12.548012
12756,1470000,2007-07-19, Ejerlejlighed ,25789,2,57,1935,Æbeløgade 42 København Ø,"42, Æbeløgade, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.71242,12.560571
12757,5650000,2007-01-31, Ejerlejlighed ,35313,5,160,1899,Frederiksberg Alle 45 Frederiksberg C,"45, Frederiksberg Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1820, Danmark",55.673818,12.539528
12758,1147500,2007-02-01, Ejerlejlighed ,17654,3,65,1895,Enghavevej 15 København V,"15, Enghavevej, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1674, Danmark",55.670729,12.546286
12759,8995000,2007-02-01, Rækkehus ,52297,6,172,1882,Eckersbergsgade 45 København Ø,"45, Eckersbergsgade, Kartoffelrækkerne, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.691948,12.573982
