,Unnamed: 0,Address,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year
11091,41," Kretavej 19, 4. tv, 2300 København S",1146914,2004-02-26, Ejerlejlighed ,19439,2,59,1936
11092,42," Jansvej 33, 2300 København S",1518776,2004-02-27, Villa ,10771,4,141,2008
11093,43," Livjægergade 41, 5. tv, 2100 København Ø",1239965,2004-02-27, Ejerlejlighed ,8158,5,152,1889
11094,44," Strandboulevarden 62B, 3. th, 2100 København Ø",1750000,2004-02-27, Ejerlejlighed ,15351,3,114,1907
11095,45," Carl Th. Zahles Gade 10, 6. tv, 2300 København S",2495000,2004-02-28, Ejerlejlighed ,24223,2,103,2004
11096,46," Ribegade 19, 4. tv, 2100 København Ø",2629999,2004-02-29, Ejerlejlighed ,17891,5,147,1908
11097,47," Rosenvængets Allé 10, 4. th, 2100 København Ø",2800000,2004-02-29, Ejerlejlighed ,18667,5,150,1902
11098,48," Duevej 101, 2000 Frederiksberg",3795000,2004-02-29, Villa ,23719,6,160,1925
11099,49," Ane Katrines Vej 16, 4. 1, 2000 Frederiksberg",1100000,2004-02-29, Ejerlejlighed ,24444,2,45,1932
11100,0," Hobrogade 4, 1. tv, 2100 København Ø",1330000,2003-08-15, Ejerlejlighed ,18472,3,72,1900
11101,1," Røde Mellemvej 12, 2300 København S",2350000,2003-08-17, Villa ,14968,6,157,1924
11102,2," Carit Etlars Vej 19, 2. tv, 1814 Frederiksberg C",1895000,2003-08-17, Ejerlejlighed ,20376,3,93,1980
11103,3," Bregnegangen 4, 2300 København S",940000,2003-08-18, Villa ,13056,2,72,1940
11104,4," Stockflethsvej 5, st. tv, 2000 Frederiksberg",2050000,2003-08-18, Ejerlejlighed ,18142,4,113,1938
11105,5," Haydnsvej 15, st. tv, 2450 København SV",915000,2003-08-18, Ejerlejlighed ,8971,5,102,1939
11106,6," Kastrupvej 156, 2300 København S",1700000,2003-08-19, Villa ,10828,4,157,1929
11107,7," Reberbanegade 33, 4. th, 2300 København S",1060000,2003-08-19, Ejerlejlighed ,20784,2,51,1940
11108,8," Oehlenschlægersgade 3, 3, 1663 København V",833333,2003-08-19, Ejerlejlighed ,4845,7,172,1859
11109,9," Korsørgade 4, 1. 4, 2100 København Ø",1450000,2003-08-19, Ejerlejlighed ,18125,3,80,1963
11110,10," Greisvej 78, 2300 København S",2250000,2003-08-19, Villa ,16071,4,140,1966
11111,11," Hemsedalsgade 7, st. tv, 2300 København S",710830,2003-08-19, Ejerlejlighed ,17771,1,40,1969
11112,12," Vejlands Allé 143, 2300 København S",1860000,2003-08-20, Villa ,14531,5,128,1952
11113,13," Vester Søgade 44, 1. th, 1601 København V",1470000,2003-08-20, Ejerlejlighed ,17294,2,85,1939
11114,14," Stægers Alle 20, 2000 Frederiksberg",3650000,2003-08-20, Villa ,24333,6,150,1923
11115,15," Hammelstrupvej 24, st. tv, 2450 København SV",1130000,2003-08-20, Ejerlejlighed ,13951,3,81,1951
11116,16," Oxford Allé 46, 2300 København S",2098000,2003-08-21, Villa ,21192,4,99,1935
11117,17," C.F. Richs Vej 17, 2000 Frederiksberg",3950000,2003-08-21, Villa ,19750,5,200,1934
11118,18," Nordre Frihavnsgade 21, st. th, 2100 København Ø",1770000,2003-08-21, Ejerlejlighed ,17879,3,81,1879
11119,19," Badstuestræde 9A, 3. tv, 1209 København K",975000,2003-08-21, Ejerlejlighed ,13732,2,71,1800
11120,20," Hf. Kongelund 14, 2300 København S",520000,2003-08-21, Villa ,8254,4,63,1938
11121,21," Julius Bloms Gade 7, 2. tv, 2200 København N",1280000,2003-08-21, Ejerlejlighed ,19692,2,65,1907
11122,22," Kildevældsgade 42, 2100 København Ø",1250000,2003-08-21, Rækkehus ,9191,6,136,1896
11123,23," Steenstrups Alle 7, 4. tv, 1924 Frederiksberg C",1877980,2003-08-21, Ejerlejlighed ,19979,4,94,1898
11124,24," Boltonvej 23, 2300 København S",2550000,2003-08-22, Villa ,18750,5,136,1986
11125,25," Lindeskellet 16, st, 2000 Frederiksberg",2199000,2003-08-22, Ejerlejlighed ,17315,3,127,1978
11126,26," Offenbachsvej 37, 1. th, 2450 København SV",825000,2003-08-22, Ejerlejlighed ,15000,2,55,1937
11127,27," Drejøgade 26C, 3. 301, 2100 København Ø",1125000,2003-08-22, Ejerlejlighed ,17578,2,64,1974
11128,28," Rubingangen 37, 2300 København S",1500000,2003-08-22, Villa ,12821,3,117,1997
11129,29," Serbiensgade 5, 2. tv, 2300 København S",998000,2003-08-23, Ejerlejlighed ,18481,2,54,1916
11130,30," Nordre Fasanvej 178, 1. tv, 2000 Frederiksberg",678500,2003-08-24, Ejerlejlighed ,8377,3,81,1934
11131,31," Grækenlandsvej 25, 3. th, 2300 København S",945000,2003-08-24, Ejerlejlighed ,17182,2,55,1934
11132,32," Mysundegade 18, 4. th, 1668 København V",995000,2003-08-24, Ejerlejlighed ,17456,2,57,1895
11133,33," Rismosevej 10B, 2400 København NV",2243198,2003-08-25, Rækkehus ,20393,4,110,1971
11134,34," Sankt Markus Alle 4, kl. mf, 1922 Frederiksberg C",408000,2003-08-25, Ejerlejlighed ,6689,2,61,1902
11135,35," Sankt Markus Alle 4, 1. th, 1922 Frederiksberg C",1997500,2003-08-25, Ejerlejlighed ,13776,6,145,1902
11136,36," Sankt Markus Alle 4, 2. th, 1922 Frederiksberg C",977500,2003-08-25, Ejerlejlighed ,6741,6,145,1902
11137,37," Sankt Markus Alle 4, 4, 1922 Frederiksberg C",23800,2003-08-25, Fritidshus ,129,1,0,1902
11138,38," Sankt Markus Alle 4, 3. th, 1922 Frederiksberg C",977500,2003-08-25, Ejerlejlighed ,6933,6,141,1902
11139,39," Frederik VIs Alle 8, 4. tv, 2000 Frederiksberg",2250000,2003-08-25, Ejerlejlighed ,24725,3,91,1904
11140,40," Lykkesholms Allé 37, 2. th, 1902 Frederiksberg C",1950000,2003-08-25, Ejerlejlighed ,19500,4,100,1872
11141,41," Oxford Allé 96, 2300 København S",1400000,2003-08-26, Villa ,12174,4,115,1950
11142,42," Teglstrupvej 7, 2. tv, 2100 København Ø",1210000,2003-08-26, Ejerlejlighed ,17794,3,68,1935
11143,43," A.D. Jørgensens Vej 81, st. tv, 2000 Frederiksberg",1699000,2003-08-26, Ejerlejlighed ,18467,3,92,1991
11144,44," Kastrupvej 92, st. tv, 2300 København S",1200000,2003-08-27, Ejerlejlighed ,17910,3,67,1939
11145,45," Frederik VIs Alle 4, 2. tv, 2000 Frederiksberg",2199000,2003-08-27, Ejerlejlighed ,19289,4,114,1905
11146,46," Jacobys Alle 8, 1. th, 1806 Frederiksberg C",2275000,2003-08-27, Ejerlejlighed ,22304,4,102,1908
11147,47," Sjælør Boulevard 32, 2. tv, 2450 København SV",810000,2003-08-27, Ejerlejlighed ,11912,3,68,1936
11148,48," Vagtelvej 57, 2. tv, 2000 Frederiksberg",1050000,2003-08-27, Ejerlejlighed ,12069,3,87,1969
11149,49," Bispeengen 21, 4. tv, 2000 Frederiksberg",1130000,2003-08-28, Ejerlejlighed ,13951,2,81,1913
11150,0," Rådmandsgade 46A, 1. th, 2200 København N",850000,1998-03-17, Ejerlejlighed ,7870,4,108,1933
11151,1," Finsensvej 7B, st. tv, 2000 Frederiksberg",823000,1998-03-17, Ejerlejlighed ,8573,3,96,1969
11152,2," Solsortvej 41, 2000 Frederiksberg",1700000,1998-03-17, Rækkehus ,9659,7,176,1928
11153,3," Vesterbrogade 114, 4. 3, 1620 København V",443000,1998-03-18, Ejerlejlighed ,6712,2,66,1853
11154,4," Bentzonsvej 8, 4. th, 2000 Frederiksberg",894750,1998-03-18, Ejerlejlighed ,11471,4,78,1904
11155,5," Ærøvej 7, 5. tv, 2000 Frederiksberg",581000,1998-03-18, Ejerlejlighed ,9222,2,63,1920
11156,6," Marstalsgade 40, 2. th, 2100 København Ø",547000,1998-03-19, Ejerlejlighed ,10130,2,54,1907
11157,7," Jansvej 76, 2300 København S",1676280,1998-03-19, Villa ,9978,6,168,1978
11158,8," Birkedommervej 21, 2. th, 2400 København NV",346500,1998-03-19, Ejerlejlighed ,6794,2,51,1933
11159,9," Kongelundsvej 32, st. 2, 2300 København S",1000000,1998-03-20, Villa ,8850,3,113,1936
11160,10," Peter Ipsens Allé 3, 1. 48, 2400 København NV",203360,1998-03-20, Ejerlejlighed ,5084,1,40,1973
11161,11," Thurøvej 11, 4. tv, 2000 Frederiksberg",848150,1998-03-20, Ejerlejlighed ,13252,2,64,1913
11162,12," Kinavej 8, 2300 København S",1435000,1998-03-21, Villa ,8645,5,166,1936
11163,13," Oldfuxvej 24, 2400 København NV",1800000,1998-03-22, Villa ,10651,7,169,1936
11164,14," Frederikssundsvej 68G, 3. tv, 2400 København NV",442600,1998-03-22, Ejerlejlighed ,8196,2,54,1932
11165,15," Tartinisvej 32, 3. 3, 2450 København SV",421000,1998-03-23, Ejerlejlighed ,7518,2,56,1944
11166,16," Rådmand Steins Alle 25, 3. tv, 2000 Frederiksberg",670000,1998-03-23, Ejerlejlighed ,6979,4,96,1953
11167,17," Parmagade 38, 1. th, 2300 København S",270000,1998-03-23, Ejerlejlighed ,5294,2,51,1934
11168,18," Rådvadsvej 10, 1. th, 2400 København NV",630000,1998-03-24, Ejerlejlighed ,8289,3,76,1920
11169,19," Madvigs Alle 5, 5, 1829 Frederiksberg C",1278000,1998-03-24, Ejerlejlighed ,12653,4,101,1896
11170,20," Oehlenschlægersgade 47, 1. tv, 1663 København V",765820,1998-03-24, Ejerlejlighed ,9573,3,80,1884
11171,21," Azaleavej 24, 2000 Frederiksberg",1000000,1998-03-25, Villa ,5556,5,180,1998
11172,22," Dag Hammarskjölds Allé 42D, 4, 2100 København Ø",2312000,1998-03-25, Ejerlejlighed ,3753,9,616,1886
11173,23," Rolfsvej 14, 4. tv, 2000 Frederiksberg",495000,1998-03-25, Ejerlejlighed ,10313,2,48,1891
11174,24," Hindustanvej 39, 2300 København S",1040120,1998-03-26, Villa ,11557,4,90,1935
11175,25," Bentzonsvej 41, 4. tv, 2000 Frederiksberg",1011000,1998-03-26, Ejerlejlighed ,12962,3,78,1900
11176,26," Julius Bloms Gade 9, 2. tv, 2200 København N",870160,1998-03-26, Ejerlejlighed ,8971,2,97,1907
11177,27," Holsteinsgade 66, 4. 13, 2100 København Ø",845000,1998-03-27, Ejerlejlighed ,10974,2,77,1978
11178,28," Händelsvej 6, 2. th, 2450 København SV",352200,1998-03-29, Ejerlejlighed ,6645,2,53,1939
11179,29," Krogerupgade 51, st. th, 2200 København N",440000,1998-03-30, Ejerlejlighed ,8302,2,53,1935
11180,30," Vejlands Allé 149, 2300 København S",632000,1998-03-30, Villa ,7802,3,81,1938
11181,31," Kastrupvej 94, st. tv, 2300 København S",342470,1998-03-30, Ejerlejlighed ,6462,2,53,1939
11182,32," Birketinget 2F, 1. 613, 2300 København S",100000,1998-03-30, Ejerlejlighed ,2128,1,47,1970
11183,33," Slejpnersgade 10, 3. tv, 2200 København N",200000,1998-03-30, Ejerlejlighed ,3636,2,55,1938
11184,34," Æginavej 20, 2300 København S",1563951,1998-03-30, Villa ,12124,4,129,1930
11185,35," Øster Farimagsgade 79, 1. tv, 2100 København Ø",1095612,1998-03-31, Ejerlejlighed ,10336,4,106,1881
11186,36," Borups Allé 217C, 3. th, 2400 København NV",783000,1998-04-01, Ejerlejlighed ,7752,2,101,1928
11187,37," Florensvej 11, 2. tv, 2300 København S",345000,1998-04-01, Ejerlejlighed ,6635,2,52,1940
11188,38," C.F. Richs Vej 112, st. tv, 2000 Frederiksberg",198916,1998-04-01, Ejerlejlighed ,3060,3,65,1937
11189,39," Italiensvej 2, 4. tv, 2300 København S",354000,1998-04-02, Ejerlejlighed ,6808,2,52,1900
11190,40," Sankt Jakobs Gade 3, 3. tv, 2100 København Ø",1525000,1998-04-02, Ejerlejlighed ,12603,5,121,1904
11191,41," Dag Hammarskjölds Allé 37, 3. tv, 2100 København Ø",1364280,1998-04-03, Ejerlejlighed ,10335,4,132,1890
11192,42," Studiestræde 12A, st, 1455 København K",451000,1998-04-03, Villa ,5857,2,77,1799
11193,43," Emdrup Mosevej 2, 2400 København NV",660016,1998-04-03, Villa ,4818,4,137,1924
11194,44," Tønnesvej 20, st. tv, 2300 København S",386000,1998-04-03, Ejerlejlighed ,7569,2,51,1935
11195,45," Duevej 118, 3. th, 2000 Frederiksberg",570000,1998-04-04, Ejerlejlighed ,9194,2,62,1917
11196,46," Kastanievej 5, 1876 Frederiksberg C",2100000,1998-04-06, Villa ,5753,10,365,1860
11197,47," Århusgade 105, 1. tv, 2100 København Ø",570560,1998-04-06, Ejerlejlighed ,9203,2,62,1935
11198,48," Pile Alle 5D, 2. th, 2000 Frederiksberg",1541160,1998-04-06, Ejerlejlighed ,15726,3,98,1975
11199,49," Østerbrogade 222, 3. th, 2100 København Ø",582060,1998-04-06, Ejerlejlighed ,7973,2,73,1938
11200,0," Ved Sønderport 16, kl. 1, 2300 København S",40000,1999-09-27, Fritidshus ,328,4,0,1932
11201,1," Alhambravej 22, 4. th, 1826 Frederiksberg C",812000,1999-09-28, Ejerlejlighed ,11768,3,69,1876
11202,2," Luganovej 19, 2300 København S",1565876,1999-09-28, Villa ,13736,3,114,1977
11203,3," Kochsvej 15, 3. tv, 1812 Frederiksberg C",1728000,1999-09-29, Ejerlejlighed ,14049,4,123,1897
11204,4," Howitzvej 37, st. th, 2000 Frederiksberg",749000,1999-09-29, Ejerlejlighed ,12081,2,62,1941
11205,5," Platanvej 7, 4. 17, 1810 Frederiksberg C",862000,1999-09-29, Ejerlejlighed ,16264,2,53,1976
11206,6," Mikkel Bryggers Gade 3B, 2. tv, 1460 København K",1845000,1999-09-30, Ejerlejlighed ,12219,3,151,1847
11207,7," Peitersvej 5, 2300 København S",1206625,1999-09-30, Villa ,8619,4,140,1932
11208,8," Hornemansgade 15, 2100 København Ø",742790,1999-09-30, Rækkehus ,4919,6,151,1896
11209,9," Følfodvej 32, 2300 København S",2050273,1999-09-30, Villa ,17675,4,116,1999
11210,10," Østerbrogade 118, 1. tv, 2100 København Ø",1955000,1999-09-30, Ejerlejlighed ,11236,5,174,1895
11211,11," Holmbladsgade 60, st. th, 2300 København S",541350,1999-10-01, Ejerlejlighed ,9023,2,60,1903
11212,12," Küchlersgade 23, 1774 København V",1950000,1999-10-01, Rækkehus ,14234,4,137,1889
11213,13," Frankrigshusene 8, 4. th, 2300 København S",683000,1999-10-01, Ejerlejlighed ,12196,2,56,1936
11214,14," Obdams Allé 9, 2300 København S",646676,1999-10-01, Rækkehus ,5173,5,125,1903
11215,15," Stefansgade 10, 1. th, 2200 København N",325791,1999-10-01, Ejerlejlighed ,7577,2,43,1886
11216,16," Sankt Hans Gade 4A, st. th, 2200 København N",783000,1999-10-01, Ejerlejlighed ,14500,2,54,1893
11217,17," Dagmarsgade 32, 1. 31, 2200 København N",552692,1999-10-01, Ejerlejlighed ,11054,1,50,1974
11218,18," Thurøvej 14, 1. th, 2000 Frederiksberg",1330834,1999-10-01, Ejerlejlighed ,15475,4,86,1914
11219,19," Stenosgade 7, st. tv, 1616 København V",519372,1999-10-01, Ejerlejlighed ,4122,4,126,1895
11220,20," Åbenrå 10, 3. 11, 1124 København K",892678,1999-10-02, Ejerlejlighed ,15391,1,58,1972
11221,21," Syriensvej 4, 2. tv, 2300 København S",735036,1999-10-03, Ejerlejlighed ,12251,3,60,1952
11222,22," Emdrup Engvej 18, 2400 København NV",1150000,1999-10-03, Villa ,13372,3,86,1933
11223,23," Teglstrupvej 9, st. tv, 2100 København Ø",898000,1999-10-03, Ejerlejlighed ,13014,3,69,1935
11224,24," Carl Bernhards Vej 13A, kl. 2, 1817 Frederiksberg C",497000,1999-10-04, Ejerlejlighed ,8719,2,57,1896
11225,25," Carit Etlars Vej 7, 1. tv, 1814 Frederiksberg C",1895066,1999-10-04, Ejerlejlighed ,14577,5,130,1900
11226,26," Enebærvej 14, 2400 København NV",1771230,1999-10-05, Villa ,11808,6,150,1929
11227,27," Vester Søgade 16, 2. th, 1601 København V",541682,1999-10-06, Ejerlejlighed ,4880,4,111,1974
11228,28," C.F. Richs Vej 114, 3. tv, 2000 Frederiksberg",742860,1999-10-07, Ejerlejlighed ,11429,3,65,1937
11229,29," Howitzvej 15, 5. 28, 2000 Frederiksberg",1212000,1999-10-07, Ejerlejlighed ,14780,2,82,1977
11230,30," Reberbanegade 49, st. tv, 2300 København S",772950,1999-10-08, Ejerlejlighed ,13101,3,59,1940
11231,31," Langelandsvej 51, 4. tv, 2000 Frederiksberg",812000,1999-10-08, Ejerlejlighed ,12492,3,65,1897
11232,32," Sankt Hans Torv 3, 3. tv, 2200 København N",2035173,1999-10-09, Ejerlejlighed ,11061,7,184,1884
11233,33," Niels Hemmingsens Gade 23, 3, 1153 København K",1429039,1999-10-10, Ejerlejlighed ,17642,2,81,1734
11234,34," Drosselvej 12, 2000 Frederiksberg",2702300,1999-10-11, Rækkehus ,17547,6,154,1930
11235,35," Tietgensgade 62, 1. tv, 1704 København V",1239320,1999-10-11, Ejerlejlighed ,15114,4,82,1889
11236,36," Rådmandsgade 42A, 4. th, 2200 København N",759481,1999-10-12, Ejerlejlighed ,13324,2,57,1933
11237,37," Lundtoftegade 84, 1. tv, 2200 København N",1077000,1999-10-13, Ejerlejlighed ,12821,3,84,1907
11238,38," Strandlodsvej 92, st, 2300 København S",946544,1999-10-14, Ejerlejlighed ,7117,7,133,1930
11239,39," Falkoner Alle 26B, 4. th, 2000 Frederiksberg",1509980,1999-10-15, Ejerlejlighed ,11439,5,132,1900
11240,40," Vagtelvej 29, 2. th, 2000 Frederiksberg",1424000,1999-10-18, Ejerlejlighed ,13308,4,107,1969
11241,41," Maria Kirkeplads 2, 4. th, 1707 København V",1044155,1999-10-18, Ejerlejlighed ,13922,3,75,1904
11242,42," Ny Carlsberg Vej 2, 4. tv, 1760 København V",1457650,1999-10-19, Ejerlejlighed ,11213,5,130,1905
11243,43," Peter Fabers Gade 18, 2. th, 2200 København N",611000,1999-10-19, Ejerlejlighed ,12220,2,50,1893
11244,44," Kong Georgs Vej 51, 1. th, 2000 Frederiksberg",1000000,1999-10-19, Ejerlejlighed ,12195,3,82,1963
11245,45," Kronprinsessegade 46B, 2, 1306 København K",1025000,1999-10-19, Ejerlejlighed ,5452,5,188,1807
11246,46," Johannes V. Jensens Alle 10, 2000 Frederiksberg",1350000,1999-10-19, Ejerlejlighed ,10887,3,124,1979
11247,47," Roskildevej 122, 5. tv, 2000 Frederiksberg",1175000,1999-10-20, Ejerlejlighed ,13056,3,90,1953
11248,48," Strandvejen 65B, 1. tv, 2100 København Ø",428000,1999-10-21, Ejerlejlighed ,6903,2,62,1938
11249,49," H.C. Ørsteds Vej 44, 1, 1879 Frederiksberg C",2616293,1999-10-21, Ejerlejlighed ,13916,6,188,1897
11250,0," Hveensvej 10, 2. th, 2300 København S",490000,1998-11-21, Ejerlejlighed ,8033,2,61,1934
11251,1," Hovmålvej 56, 2300 København S",747000,1998-11-23, Villa ,9456,2,79,1936
11252,2," Marstalsgade 25, 3. tv, 2100 København Ø",783500,1998-11-24, Ejerlejlighed ,12242,3,64,1902
11253,3," Elbagade 69, st. tv, 2300 København S",502000,1998-11-25, Ejerlejlighed ,8508,2,59,1935
11254,4," Amerikavej 21, 1, 1756 København V",11460667,1998-11-25, Ejerlejlighed ,42447,4,221,1959
11255,5," Beethovensvej 7, st. tv, 2450 København SV",521920,1998-11-25, Ejerlejlighed ,8556,2,61,1932
11256,6," Lersø Parkallé 55, 1. tv, 2100 København Ø",1102000,1998-11-25, Ejerlejlighed ,12244,4,90,1926
11257,7," Spartavej 3, 2300 København S",503676,1998-11-25, Villa ,4938,3,102,1925
11258,8," Birketinget 2F, 1. 614, 2300 København S",295700,1998-11-26, Ejerlejlighed ,6720,1,44,1970
11259,9," Florensvej 16, 1. mf, 2300 København S",176000,1998-11-26, Ejerlejlighed ,6519,1,27,1940
11260,10," Mariendalsvej 13, 1. th, 2000 Frederiksberg",991000,1998-11-26, Ejerlejlighed ,10010,2,99,1969
11261,11," Haydnsvej 9, 2. th, 2450 København SV",481294,1998-11-26, Ejerlejlighed ,9256,2,52,1939
11262,12," Overgaden Oven Vandet 46, 5. tv, 1415 København K",658176,1998-11-26, Ejerlejlighed ,6928,2,95,1938
11263,13," Frankrigshusene 6, 2. tv, 2300 København S",310500,1998-11-27, Ejerlejlighed ,5545,2,56,1936
11264,14," Grækenlandsvej 125, 2300 København S",1193320,1998-11-27, Villa ,9862,5,121,1925
11265,15," Dagmarsgade 28, 3. 81, 2200 København N",499740,1998-11-27, Ejerlejlighed ,7572,2,66,1974
11266,16," Christianshavns Voldgade 43, 2. th, 1424 København K",510000,1998-11-28, Ejerlejlighed ,5543,3,92,1850
11267,17," Christianshavns Voldgade 43, 1. tv, 1424 København K",510000,1998-11-28, Ejerlejlighed ,5484,3,93,1850
11268,18," Frederiksvej 25, st. th, 2000 Frederiksberg",278000,1998-11-29, Ejerlejlighed ,3432,4,81,1890
11269,19," Victor Bendix Gade 20, 1. th, 2100 København Ø",880744,1998-11-29, Ejerlejlighed ,10611,3,83,1968
11270,20," Hollænderdybet 16, st. tv, 2300 København S",655080,1998-11-29, Ejerlejlighed ,10739,2,61,1917
11271,21," Enghave Plads 23, st. tv, 1670 København V",975000,1998-11-29, Ejerlejlighed ,7800,5,125,1906
11272,22," C.N. Petersens Vej 12, 2000 Frederiksberg",2350000,1998-11-30, Rækkehus ,15161,5,155,1928
11273,23," Helgesensgade 1, 3. tv, 2100 København Ø",368000,1998-11-30, Ejerlejlighed ,3092,6,119,1895
11274,24," Jansvej 72, 2300 København S",1523000,1998-11-30, Villa ,11806,5,129,1929
11275,25," Siciliensgade 13, 1. tv, 2300 København S",387000,1998-11-30, Ejerlejlighed ,9214,1,42,1936
11276,26," Helgesensgade 1, st. th, 2100 København Ø",265000,1998-11-30, Ejerlejlighed ,2366,5,112,1895
11277,27," Kong Georgs Vej 51, 1. tv, 2000 Frederiksberg",95000,1998-12-01, Ejerlejlighed ,864,4,110,1963
11278,28," Vagtelvej 45, 3. tv, 2000 Frederiksberg",1369000,1998-12-01, Ejerlejlighed ,10865,4,126,1969
11279,29," Ingemannsvej 5, 2. th, 1964 Frederiksberg C",1210000,1998-12-02, Ejerlejlighed ,13596,3,89,1907
11280,30," Dagmarsgade 24, 2. 107, 2200 København N",506800,1998-12-02, Ejerlejlighed ,10136,1,50,1974
11281,31," Vagtelvej 53, 5. th, 2000 Frederiksberg",1293000,1998-12-04, Ejerlejlighed ,12084,4,107,1969
11282,32," Silkeborggade 21, 1. mf, 2100 København Ø",414840,1998-12-04, Ejerlejlighed ,9018,1,46,1967
11283,33," Strandboulevarden 106, 4. th, 2100 København Ø",1289000,1998-12-05, Ejerlejlighed ,12047,3,107,1904
11284,34," Breslaugade 12, st. 2, 2300 København S",386000,1998-12-07, Ejerlejlighed ,10158,1,38,1976
11285,35," Manøgade 10, 3. tv, 2100 København Ø",1193000,1998-12-07, Ejerlejlighed ,13256,3,90,1914
11286,36," Sorrentovej 10, st. th, 2300 København S",526440,1998-12-08, Ejerlejlighed ,10322,2,51,1935
11287,37," Hammerensgade 8, 1. th, 1267 København K",1160000,1998-12-08, Ejerlejlighed ,12609,3,92,1939
11288,38," Enghavevej 23, 1. tv, 1674 København V",255000,1998-12-09, Ejerlejlighed ,4180,2,61,1895
11289,39," Teglgårdstræde 16, 2. th, 1452 København K",993600,1998-12-09, Ejerlejlighed ,17432,2,57,1875
11290,40," Annekegade 1, 2. th, 2100 København Ø",525000,1998-12-10, Ejerlejlighed ,8750,2,60,1930
11291,41," Hf. Engvang 94, 2300 København S",250000,1998-12-11, Villa ,2358,4,106,1950
11292,42," Mariendalsvej 73, 2. th, 2000 Frederiksberg",1474000,1998-12-12, Ejerlejlighed ,11606,4,127,1929
11293,43," Dybbølsgade 54, 4. tv, 1721 København V",578196,1998-12-13, Ejerlejlighed ,11800,2,49,1887
